Batch	Sample	Area	subpic
6	374	3.50E-02	5
6	374	1.72E-02	5
6	374	4.05E-02	5
6	374	2.02E-02	5
6	374	4.70E-02	5
6	374	2.65E-02	5
6	374	2.97E-02	6
6	374	2.73E-02	6
6	374	2.05E-02	6
6	374	4.12E-02	6
6	374	5.31E-02	6
6	374	4.42E-02	6
6	374	4.69E-02	6
6	374	4.06E-02	6
6	374	4.66E-02	6
6	374	3.44E-02	6
6	374	4.38E-02	7
6	374	2.18E-02	7
6	374	2.91E-02	7
6	374	3.28E-02	7
6	374	2.06E-02	7
6	374	1.62E-02	7
6	374	1.44E-02	7
6	374	7.29E-02	7
6	374	6.01E-02	8
6	374	1.90E-02	8
6	374	1.90E-02	8
6	374	4.09E-02	8
6	374	2.03E-02	8
6	374	4.70E-02	8
6	374	3.13E-02	8
6	374	2.24E-02	8
6	374	3.30E-02	8
6	374	3.02E-02	8
6	374	2.17E-02	9
6	374	3.77E-02	9
6	374	7.79E-02	9
6	374	1.63E-02	9
6	374	1.51E-02	9
6	374	6.84E-02	9
6	374	5.47E-02	9
6	374	5.96E-02	9
6	374	2.81E-02	9
6	374	2.90E-02	9
6	374	5.36E-02	10
6	374	3.89E-02	10
6	374	3.77E-02	10
6	374	2.92E-02	10
6	374	1.86E-02	10
6	374	2.39E-02	10
6	374	1.57E-02	10
6	374	3.71E-02	10
6	374	4.63E-02	10
6	374	4.75E-02	10
6	374	5.32E-02	10
6	374	4.11E-02	10
6	374	7.80E-02	1
6	374	4.92E-02	1
6	374	2.96E-02	1
6	374	3.15E-02	1
6	374	8.87E-02	1
6	374	3.15E-02	1
6	374	3.30E-02	1
6	374	3.93E-02	1
6	374	3.79E-02	1
6	374	2.40E-02	1
6	375	6.30E-02	2
6	375	2.98E-02	2
6	375	5.22E-02	2
6	375	3.42E-02	2
6	375	4.89E-02	2
6	375	4.42E-02	2
6	375	3.62E-02	2
6	375	5.24E-02	2
6	375	4.60E-02	2
6	375	2.87E-02	2
6	375	3.50E-02	3
6	375	3.92E-02	3
6	375	3.76E-02	3
6	375	3.14E-02	3
6	375	5.19E-02	3
6	375	5.70E-02	3
6	375	5.73E-02	3
6	375	4.31E-02	3
6	375	6.94E-02	3
6	375	2.88E-02	3
6	375	3.38E-02	4
6	375	2.79E-02	4
6	375	5.90E-02	4
6	375	5.53E-02	4
6	375	4.40E-02	4
6	375	3.62E-02	4
6	375	4.48E-02	4
6	375	8.79E-02	4
6	375	4.48E-02	4
6	375	4.21E-02	4
6	375	4.11E-02	5
6	375	1.71E-02	5
6	375	3.03E-02	5
6	375	2.80E-02	5
6	375	2.31E-02	5
6	375	2.75E-02	5
6	375	2.56E-02	5
6	375	2.50E-02	5
6	375	2.75E-02	5
6	375	2.52E-02	5
6	375	8.09E-02	6
6	375	6.04E-02	6
6	375	1.82E-02	6
6	375	7.51E-02	6
6	375	4.15E-02	6
6	375	6.55E-02	6
6	375	4.67E-02	6
6	375	4.77E-02	6
6	375	3.19E-02	6
6	375	2.76E-02	6
6	375	4.82E-02	7
6	375	5.24E-02	7
6	375	3.87E-02	7
6	375	1.82E-02	7
6	375	1.76E-02	7
6	375	3.05E-02	7
6	375	2.63E-02	7
6	375	3.76E-02	7
6	375	5.63E-02	7
6	375	2.75E-02	7
6	375	3.52E-02	8
6	375	6.83E-02	8
6	375	2.62E-02	8
6	375	3.95E-02	8
6	375	2.68E-02	8
6	375	3.51E-02	8
6	375	2.97E-02	8
6	375	4.41E-02	8
6	375	3.03E-02	8
6	375	2.70E-02	8
6	375	1.80E-02	9
6	375	4.97E-02	9
6	375	4.30E-02	9
6	375	1.54E-02	9
6	375	2.52E-02	9
6	375	3.54E-02	9
6	375	1.68E-02	9
6	375	3.13E-02	9
6	375	4.73E-02	9
6	375	3.83E-02	9
6	375	6.77E-02	10
6	375	3.63E-02	10
6	375	4.32E-02	10
6	375	3.66E-02	10
6	375	1.25E-01	10
6	375	2.61E-02	10
6	375	2.17E-02	10
6	375	5.48E-02	10
6	375	2.90E-02	10
6	375	1.90E-02	10
6	375	5.65E-02	1
6	375	4.21E-02	1
6	375	3.21E-02	1
6	375	2.77E-02	1
6	375	5.88E-02	1
6	375	1.98E-02	1
6	375	5.08E-02	1
6	375	1.31E-02	1
6	375	3.31E-02	1
6	375	1.64E-02	1
6	376	1.14E-01	2
6	376	3.31E-02	2
6	376	5.03E-02	2
6	376	3.31E-02	2
6	376	2.83E-02	2
6	376	2.93E-02	2
6	376	7.51E-02	2
6	376	5.92E-02	2
6	376	6.09E-02	2
6	376	7.21E-02	2
6	376	6.36E-02	3
6	376	2.88E-02	3
6	376	3.18E-02	3
6	376	7.23E-02	3
6	376	1.07E-02	3
6	376	2.43E-02	3
6	376	4.40E-02	3
6	376	4.00E-02	3
6	376	7.50E-02	3
6	376	5.31E-02	3
6	376	4.22E-02	4
6	376	7.34E-02	4
6	376	4.03E-02	4
6	376	2.49E-02	4
6	376	1.87E-02	4
6	376	3.29E-02	4
6	376	5.54E-02	4
6	376	4.18E-02	4
6	376	3.49E-02	4
6	376	2.90E-02	4
6	376	5.60E-02	5
6	376	4.26E-02	5
6	376	2.50E-02	5
6	376	3.21E-02	5
6	376	6.75E-02	5
6	376	4.98E-02	5
6	376	5.45E-02	5
6	376	3.51E-02	5
6	376	1.45E-02	5
6	376	2.04E-02	5
6	376	2.93E-02	6
6	376	7.39E-02	6
6	376	2.62E-02	6
6	376	5.28E-02	6
6	376	1.53E-02	6
6	376	4.96E-02	6
6	376	3.34E-02	6
6	376	2.27E-02	6
6	376	5.40E-02	6
6	376	1.61E-02	6
6	376	4.45E-02	7
6	376	3.01E-02	7
6	376	5.04E-02	7
6	376	2.85E-02	7
6	376	1.89E-02	7
6	376	2.74E-02	7
6	376	2.92E-02	7
6	376	2.80E-02	7
6	376	5.27E-02	7
6	376	1.23E-02	7
6	376	4.09E-02	8
6	376	2.69E-02	8
6	376	1.11E-01	8
6	376	1.45E-02	8
6	376	3.16E-02	8
6	376	2.37E-02	8
6	376	3.33E-02	8
6	376	4.19E-02	8
6	376	4.49E-02	8
6	376	2.00E-02	8
6	376	4.79E-02	9
6	376	2.94E-02	9
6	376	2.73E-02	9
6	376	4.67E-02	9
6	376	3.93E-02	9
6	376	7.60E-02	9
6	376	4.85E-02	9
6	376	3.08E-02	9
6	376	3.00E-02	9
6	376	1.65E-02	9
6	376	2.59E-02	10
6	376	4.44E-02	10
6	376	3.55E-02	10
6	376	4.46E-02	10
6	376	5.22E-02	10
6	376	8.54E-02	10
6	376	2.74E-02	10
6	376	1.63E-02	10
6	376	3.62E-02	10
6	376	4.81E-02	10
6	376	3.72E-02	1
6	376	3.06E-02	1
6	376	4.75E-02	1
6	376	7.10E-02	1
6	376	3.54E-02	1
6	376	3.51E-02	1
6	376	3.16E-02	1
6	376	5.80E-02	1
6	376	2.50E-02	1
6	376	2.82E-02	1
6	377	3.30E-02	2
6	377	2.36E-02	2
6	377	4.95E-02	2
6	377	6.62E-02	2
6	377	4.47E-02	2
6	377	5.38E-02	2
6	377	5.29E-02	2
6	377	5.04E-02	2
6	377	1.41E-02	2
6	377	2.52E-02	2
6	377	5.95E-02	3
6	377	3.42E-02	3
6	377	2.03E-02	3
6	377	2.04E-02	3
6	377	5.04E-02	3
6	377	4.51E-02	3
6	377	7.00E-02	3
6	377	6.31E-02	3
6	377	2.09E-02	3
6	377	4.16E-02	3
6	377	6.32E-02	4
6	377	4.99E-02	4
6	377	5.16E-02	4
6	377	7.38E-02	4
6	377	2.67E-02	4
6	377	2.36E-02	4
6	377	1.76E-02	4
6	377	4.13E-02	4
6	377	1.57E-02	4
6	377	1.52E-02	4
6	377	3.45E-02	5
6	377	3.94E-02	5
6	377	2.29E-02	5
6	377	2.24E-02	5
6	377	4.74E-02	5
6	377	3.30E-02	5
6	377	5.21E-02	5
6	377	4.04E-02	5
6	377	3.04E-02	5
6	377	4.80E-02	5
6	377	4.28E-02	6
6	377	3.40E-02	6
6	377	6.76E-02	6
6	377	5.87E-02	6
6	377	5.19E-02	6
6	377	4.60E-02	6
6	377	6.86E-02	6
6	377	6.79E-02	6
6	377	6.07E-02	6
6	377	2.67E-02	6
6	377	3.67E-02	7
6	377	2.96E-02	7
6	377	3.38E-02	7
6	377	4.87E-02	7
6	377	3.51E-02	7
6	377	2.41E-02	7
6	377	2.75E-02	7
6	377	5.80E-02	7
6	377	2.31E-02	7
6	377	6.55E-02	7
6	377	5.00E-02	8
6	377	5.05E-02	8
6	377	6.07E-02	8
6	377	3.54E-02	8
6	377	3.72E-02	8
6	377	5.02E-02	8
6	377	4.61E-02	8
6	377	5.78E-02	8
6	377	3.57E-02	8
6	377	2.72E-02	8
6	377	2.37E-02	9
6	377	4.46E-02	9
6	377	1.19E-02	9
6	377	3.88E-02	9
6	377	5.46E-02	9
6	377	3.16E-02	9
6	377	3.22E-02	9
6	377	2.62E-02	9
6	377	4.12E-02	9
6	377	4.17E-02	9
6	377	5.96E-02	10
6	377	2.15E-02	10
6	377	3.99E-02	10
6	377	3.43E-02	10
6	377	4.99E-02	10
6	377	6.34E-02	10
6	377	3.46E-02	10
6	377	1.72E-02	10
6	377	2.45E-02	10
6	377	1.31E-02	10
6	377	8.44E-02	11
6	377	2.72E-02	11
6	377	4.06E-02	11
6	377	4.49E-02	12
6	377	2.16E-02	1
6	377	4.40E-02	1
6	377	5.58E-02	1
6	377	5.33E-02	1
6	377	3.69E-02	1
6	377	4.10E-02	1
6	377	3.33E-02	1
6	377	5.38E-02	1
6	377	5.81E-02	1
6	377	9.31E-02	1
6	378	2.58E-02	1
6	378	2.68E-02	1
6	378	1.65E-02	1
6	378	9.44E-02	1
6	378	3.43E-02	1
6	378	3.01E-02	1
6	378	2.78E-02	1
6	378	2.72E-02	1
6	378	1.98E-02	1
6	378	2.43E-02	1
6	378	1.37E-02	1
6	378	2.81E-02	2
6	378	5.03E-02	2
6	378	8.35E-02	2
6	378	5.20E-02	2
6	378	3.38E-02	2
6	378	1.88E-02	2
6	378	3.43E-02	2
6	378	2.03E-02	2
6	378	8.28E-03	3
6	378	7.06E-03	3
6	378	1.84E-02	3
6	378	1.14E-01	3
6	378	1.39E-02	3
6	378	4.51E-02	3
6	378	2.30E-02	3
6	378	2.10E-02	3
6	378	2.00E-02	3
6	378	5.87E-02	3
6	378	2.15E-02	3
6	378	9.05E-02	4
6	378	3.02E-02	4
6	378	9.03E-02	4
6	378	2.37E-02	4
6	378	5.37E-02	4
6	378	5.73E-02	4
6	378	2.97E-02	4
6	378	1.12E-01	5
6	378	5.15E-02	5
6	379	8.46E-03	1
6	379	1.40E-01	1
6	379	1.26E-02	1
6	379	2.92E-02	1
6	379	2.50E-01	1
6	379	1.08E-01	1
6	379	1.50E-02	1
6	379	3.76E-02	1
6	379	1.88E-02	1
6	379	5.85E-02	2
6	379	7.81E-03	2
6	379	1.40E-02	2
6	379	1.30E-01	2
6	379	1.84E-02	2
6	379	1.22E-02	2
6	379	9.29E-02	2
6	380	7.54E-02	1
6	380	2.11E-02	1
6	380	1.09E-02	1
6	380	1.52E-02	1
6	380	1.63E-02	2
6	380	1.41E-02	2
6	380	1.61E-02	2
6	380	1.34E-01	2
6	380	2.23E-02	2
6	380	2.60E-02	2
6	380	1.79E-02	2
6	380	2.72E-02	2
6	380	4.75E-03	3
6	380	9.82E-03	3
6	380	3.20E-02	3
6	380	5.24E-02	3
6	380	4.74E-02	3
6	380	1.86E-02	3
6	380	1.18E-02	3
6	380	8.49E-02	3
6	380	8.29E-02	3
6	380	1.19E-02	3
6	380	1.93E-02	3
6	381	2.14E-02	1
6	381	2.67E-02	1
6	381	3.33E-02	1
6	381	4.42E-02	1
6	381	3.01E-02	1
6	382	3.34E-02	1
6	382	8.00E-02	1
6	382	8.54E-02	1
6	382	1.31E-02	1
6	383	1.36E-01	1
6	383	6.75E-02	2
6	383	3.17E-02	2
6	383	6.46E-02	2
6	383	1.51E-02	2
6	383	7.51E-02	2
6	383	2.04E-02	2
6	383	1.16E-02	2
6	383	1.30E-02	2
6	384	6.27E-02	1
6	384	1.13E-02	1
6	384	4.20E-02	1
6	384	5.08E-02	1
6	384	3.70E-02	1
6	384	9.91E-02	1
6	384	2.45E-02	1
6	384	5.59E-02	1
6	384	3.72E-02	2
6	384	4.18E-02	2
6	384	5.09E-02	2
6	384	2.48E-02	2
6	384	4.52E-02	2
6	384	2.68E-02	2
6	384	5.46E-02	2
6	384	7.22E-02	3
6	384	1.15E-02	3
6	384	3.49E-02	3
6	384	2.45E-02	3
6	384	3.24E-02	3
6	384	7.42E-02	3
6	384	3.28E-02	3
6	384	6.38E-02	3
6	384	2.51E-01	4
6	384	4.61E-02	4
6	384	3.77E-02	4
6	384	4.61E-02	4
6	384	4.63E-02	4
6	384	2.69E-02	4
6	384	3.16E-02	5
6	384	7.51E-02	5
6	384	4.50E-02	5
6	384	7.12E-02	5
6	384	6.06E-02	5
6	384	6.77E-02	5
6	384	6.00E-02	5
6	384	7.28E-02	5
6	384	3.89E-02	6
6	385	8.78E-02	1
6	385	9.87E-02	1
6	385	8.20E-02	1
6	385	9.08E-02	1
6	385	8.35E-03	1
6	385	6.28E-02	1
6	385	7.83E-02	2
6	385	5.37E-02	2
6	385	7.19E-02	2
6	385	1.22E-01	2
6	385	4.50E-02	2
6	385	8.17E-02	2
6	385	9.92E-02	2
6	385	5.05E-02	3
6	385	6.71E-02	3
6	385	4.67E-02	3
6	385	4.60E-02	3
6	385	7.05E-02	3
6	385	1.21E-02	3
6	385	7.33E-02	3
6	385	5.59E-02	3
6	385	7.55E-02	3
6	385	7.06E-02	3
6	385	5.59E-02	4
6	385	7.50E-02	4
6	385	3.28E-02	4
6	385	7.20E-02	4
6	385	1.23E-01	4
6	385	1.70E-02	4
6	385	5.73E-02	4
6	385	1.44E-02	4
6	385	4.09E-02	5
6	385	4.36E-02	5
6	385	1.53E-02	5
6	385	3.16E-02	5
6	385	9.42E-02	5
6	385	1.73E-02	5
6	385	8.29E-03	5
6	385	4.97E-02	5
6	385	4.80E-02	5
6	385	5.73E-02	6
6	385	5.76E-02	6
6	385	3.44E-02	6
6	385	5.64E-02	6
6	385	3.87E-02	6
6	385	2.58E-02	6
6	385	3.64E-02	6
6	385	5.28E-02	6
6	385	4.57E-02	6
6	385	6.71E-02	6
6	385	3.96E-02	7
6	385	2.00E-02	7
6	385	5.30E-02	7
6	385	7.03E-02	7
6	385	1.64E-02	7
6	385	4.32E-02	7
6	385	5.86E-02	7
6	385	9.81E-03	7
6	385	6.18E-02	7
6	385	1.57E-02	8
6	385	7.25E-02	8
6	385	2.17E-02	8
6	385	3.90E-02	8
6	385	1.38E-02	8
6	385	1.11E-02	8
6	385	6.95E-03	9
6	385	7.60E-02	10
6	385	1.29E-01	10
6	385	2.25E-02	10
6	385	6.93E-02	10
6	385	1.96E-02	10
6	385	1.38E-02	10
6	385	4.48E-02	10
6	386	9.25E-02	1
6	386	3.71E-02	1
6	386	1.20E-02	1
6	386	7.27E-02	1
6	386	7.47E-02	1
6	386	7.23E-02	1
6	386	5.17E-02	1
6	386	2.94E-02	2
6	386	7.30E-02	2
6	386	1.30E-02	2
6	386	1.38E-02	2
6	386	1.23E-02	2
6	386	1.60E-02	2
6	386	5.76E-02	2
6	386	1.08E-02	2
6	386	8.20E-03	2
6	387	3.72E-02	1
6	387	6.68E-02	1
6	387	3.70E-02	1
6	387	3.91E-02	1
6	387	1.94E-02	1
6	387	1.36E-02	1
6	387	5.00E-02	1
6	387	2.21E-02	2
6	387	2.27E-02	2
6	387	5.31E-02	2
6	387	3.13E-02	2
6	387	7.86E-02	2
6	387	4.69E-02	2
6	387	5.41E-02	2
6	387	2.38E-02	2
6	387	1.86E-02	2
6	387	1.07E-01	2
6	387	6.07E-02	3
6	387	2.96E-02	3
6	387	1.25E-02	3
6	387	2.44E-02	3
6	387	2.91E-01	4
6	387	7.84E-02	4
6	387	3.73E-02	4
6	387	9.12E-02	4
6	387	3.65E-02	4
6	387	1.19E-02	4
6	387	3.82E-02	4
6	387	1.63E-02	4
6	387	5.10E-02	4
6	387	6.99E-02	5
6	387	2.42E-02	5
6	387	4.56E-02	5
6	387	5.98E-02	5
6	387	2.96E-02	5
6	387	1.78E-01	5
6	387	3.97E-02	5
6	387	2.40E-02	5
6	387	4.65E-02	5
6	387	1.70E-02	6
6	387	3.78E-02	6
6	387	7.33E-02	6
6	387	7.27E-02	6
6	387	3.28E-02	6
6	387	2.77E-02	6
6	387	2.32E-02	6
6	387	3.20E-02	6
6	387	3.15E-02	6
6	387	3.21E-02	6
6	387	3.29E-02	7
6	387	4.08E-02	7
6	387	1.88E-02	7
6	387	4.23E-02	7
6	387	3.69E-02	7
6	387	3.18E-02	7
6	387	4.79E-02	7
6	387	3.29E-02	7
6	387	1.90E-02	7
6	387	1.25E-01	7
6	387	4.28E-03	7
6	387	3.41E-02	8
6	387	3.02E-02	8
6	387	5.40E-02	8
6	387	3.49E-02	8
6	387	3.87E-02	8
6	387	2.14E-02	8
6	387	2.34E-02	8
6	387	2.24E-02	8
6	387	1.42E-02	8
6	387	1.57E-02	8
6	388	1.04E-01	1
6	388	2.48E-02	1
6	388	4.42E-02	1
6	388	3.06E-02	1
6	388	2.10E-02	1
6	388	4.31E-02	1
6	388	3.82E-02	1
6	388	5.24E-02	1
6	388	8.06E-02	2
6	388	3.52E-02	2
6	388	5.59E-02	2
6	388	3.77E-02	2
6	388	3.08E-02	2
6	388	1.86E-02	2
6	388	1.57E-02	2
6	388	4.91E-02	2
6	388	7.19E-02	3
6	388	6.54E-02	3
6	388	1.78E-02	3
6	388	5.52E-02	3
6	388	2.81E-02	3
6	388	4.76E-02	3
6	388	4.92E-02	3
6	388	6.31E-02	3
6	388	1.78E-02	4
6	388	1.74E-02	4
6	388	1.88E-02	4
6	388	6.99E-02	4
6	388	4.27E-02	4
6	388	1.31E-02	4
6	388	6.63E-02	5
6	388	1.15E-02	5
6	388	1.97E-02	5
6	388	3.00E-02	5
6	388	4.36E-02	5
6	388	3.31E-02	5
6	388	5.65E-02	5
6	388	1.59E-02	5
6	388	1.65E-02	5
6	388	1.65E-02	5
6	388	2.64E-02	5
6	388	3.32E-02	5
6	388	2.79E-02	6
6	388	2.06E-02	6
6	388	3.17E-02	6
6	388	2.99E-02	6
6	388	4.08E-02	6
6	388	4.88E-02	6
6	388	2.00E-02	6
6	388	1.98E-02	6
6	389	8.41E-02	1
6	389	3.41E-02	2
6	389	3.88E-02	2
6	389	2.00E-02	2
6	389	1.52E-02	2
6	389	2.38E-02	2
6	389	4.10E-02	2
6	389	4.52E-02	2
6	389	3.23E-02	2
6	389	4.46E-02	2
6	389	8.43E-02	2
6	389	6.88E-02	3
6	389	4.53E-02	3
6	389	2.84E-02	3
6	389	6.78E-02	3
6	389	2.13E-02	3
6	389	8.60E-03	4
6	389	3.52E-02	5
6	389	2.43E-02	5
6	389	3.20E-03	5
6	389	3.53E-02	5
6	389	3.12E-02	5
6	389	6.44E-02	5
6	389	2.95E-02	5
6	389	1.83E-02	5
6	389	1.65E-02	5
6	389	7.77E-03	5
6	389	3.39E-02	5
6	389	3.24E-01	6
6	389	2.32E-02	7
6	389	6.84E-02	7
6	389	1.30E-02	7
6	389	2.67E-02	7
6	389	3.85E-02	7
6	389	2.60E-02	7
6	389	4.56E-02	7
6	389	2.20E-02	7
6	389	3.50E-02	7
6	389	2.74E-02	7
6	389	8.14E-02	8
6	389	6.39E-02	8
6	389	1.89E-02	8
6	389	3.06E-02	8
6	389	9.05E-03	8
6	389	2.20E-02	8
6	389	2.72E-02	8
6	389	2.12E-02	8
6	389	1.78E-02	8
6	389	3.30E-02	8
6	390	4.56E-02	1
6	390	1.62E-02	1
6	390	1.96E-02	1
6	390	2.36E-02	1
6	390	3.87E-02	1
6	390	2.70E-02	1
6	390	2.22E-02	1
6	390	3.13E-02	1
6	390	9.48E-03	1
6	391	8.80E-02	1
6	391	8.22E-02	1
6	391	1.23E-01	1
6	391	7.74E-02	1
6	391	2.51E-02	1
6	391	4.72E-02	1
6	391	3.09E-02	1
6	391	6.61E-02	2
6	391	2.89E-02	2
6	391	1.46E-02	2
6	391	1.29E-02	2
6	391	2.73E-02	2
6	391	6.03E-02	2
6	391	9.97E-03	2
6	391	2.01E-02	2
6	391	3.29E-02	3
6	391	2.57E-02	3
6	391	3.80E-02	3
6	391	1.43E-02	3
6	391	1.90E-02	3
6	391	2.61E-02	3
6	391	3.54E-02	3
6	391	1.33E-02	3
6	391	2.25E-02	3
6	391	8.95E-03	3
6	392	3.49E-02	2
6	392	8.31E-02	2
6	392	2.69E-02	2
6	392	3.12E-02	2
6	392	4.70E-02	2
6	392	2.72E-02	2
6	392	2.19E-02	2
6	392	2.69E-02	2
6	392	2.15E-01	1
6	393	1.92E-01	1
6	393	2.66E-02	1
6	394	1.13E-01	1
6	394	1.57E-02	1
6	394	1.81E-01	1
6	394	6.80E-02	2
6	394	1.03E-02	2
6	394	9.15E-03	2
6	394	3.41E-02	2
6	394	4.97E-02	2
6	394	1.19E-02	2
6	394	3.65E-01	3
6	394	1.51E-01	3
6	395	1.65E-02	1
6	395	2.82E-02	1
6	395	2.60E-02	1
6	395	1.05E-02	1
6	395	9.43E-03	1
6	395	1.54E-02	1
6	395	2.19E-02	1
6	395	1.58E-02	1
6	395	1.41E-02	1
6	395	1.60E-02	1
6	395	6.87E-02	1
6	395	1.13E-02	1
6	395	2.93E-02	1
6	395	3.80E-02	2
6	395	2.08E-02	2
6	395	5.30E-02	2
6	395	3.02E-02	2
6	395	1.37E-02	2
6	395	2.62E-02	2
6	395	1.82E-02	2
6	395	1.27E-02	3
6	395	5.15E-02	3
6	395	8.39E-03	3
6	395	1.63E-02	3
6	395	2.75E-02	3
6	395	1.28E-02	3
6	395	2.76E-02	3
6	395	1.60E-02	3
6	395	2.70E-02	3
6	395	8.50E-02	4
6	395	3.42E-02	4
6	395	1.29E-02	4
6	395	7.26E-03	4
6	395	1.80E-02	4
6	395	1.01E-02	4
6	395	1.90E-02	4
6	395	1.19E-02	4
6	395	1.68E-02	4
6	395	2.85E-02	4
6	395	1.81E-02	4
6	395	1.46E-03	4
6	395	1.24E-02	4
6	395	2.20E-02	4
6	395	1.45E-02	4
6	395	2.02E-02	5
6	395	1.73E-01	5
6	395	3.67E-01	5
6	396	8.70E-01	1
6	396	4.13E-02	2
6	396	9.43E-03	2
6	396	3.63E-02	2
6	396	2.19E-02	2
6	396	1.86E-02	2
6	396	4.41E-02	2
6	396	3.97E-02	2
6	396	3.82E-02	2
6	396	2.11E-02	2
6	396	1.06E-02	2
6	396	2.10E-02	2
6	396	2.68E-02	3
6	396	1.59E-02	3
6	396	7.12E-02	3
6	396	4.22E-02	3
6	396	2.67E-02	3
6	396	1.76E-02	3
6	396	9.26E-03	3
6	396	1.76E-02	3
6	396	7.12E-03	3
6	396	7.74E-03	3
6	396	2.21E-02	3
6	396	1.35E-02	3
6	396	2.15E-02	3
6	396	1.22E-02	3
6	396	1.18E-02	4
6	396	9.23E-03	5
6	396	1.07E-02	5
6	396	2.81E-02	5
6	396	6.61E-03	5
6	396	9.75E-03	5
6	396	6.59E-03	5
6	396	1.79E-02	5
6	396	1.52E-02	5
6	396	1.56E-02	5
6	396	1.52E-02	5
6	396	1.63E-02	5
6	396	2.32E-02	5
6	396	5.32E-01	6
6	396	2.42E-02	7
6	396	2.45E-02	7
6	396	2.03E-02	7
6	396	9.76E-03	7
6	396	9.87E-03	7
6	396	1.08E-02	7
6	396	9.00E-02	7
6	396	1.03E-02	7
6	396	1.02E-02	7
6	396	1.53E-02	7
6	396	1.22E-02	7
6	396	2.24E-02	7
6	396	1.62E-02	7
6	396	1.24E-02	7
6	396	2.27E-02	7
6	397	5.85E-02	1
6	397	9.62E-02	1
6	397	5.33E-02	1
6	397	1.03E-01	2
6	397	1.67E-02	2
6	397	4.61E-02	2
6	397	2.14E-02	2
6	397	2.85E-02	2
6	397	2.47E-02	2
6	397	2.15E-02	2
6	397	5.37E-03	3
6	397	3.25E-02	3
6	397	6.71E-03	3
6	397	2.79E-02	3
